fbo_id_1,fbo_id_2,raw_address_1,raw_address_2,similarity_score,block_key,house_number_1,house_number_2,high_confidence,locality_match
22822047000061,22823047000043,"G-1,SHYAMLAL LANE,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-246,RAMNAGAR LANE(EAST),KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.06,pin_700024,,,False,False
22822047000061,22817019001860,"G-1,SHYAMLAL LANE,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-1/1/A,SHYAM LAL LANE,KOL-24,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.06,pin_700024,,,False,False
22822047000061,22821047000310,"G-1,SHYAMLAL LANE,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-161,DHANKSHETI LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.56,pin_700024,,,False,False
22823047000073,22823047000069,"G-112, BATTIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-85, BATIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",97.6,pin_700024,,,False,False
22823047000073,22822047000182,"G-112, BATTIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-374, ALIF NAGAR LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.4,pin_700024,,,False,False
22823047000069,22824047000155,"G-85, BATIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-78, BATTIKAL 1ST LANE,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.31,pin_700024,,,False,False
22823047000069,22823047000074,"G-85, BATIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-99, BATTIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",97.99,pin_700024,,,False,False
22823047000069,22823047000039,"G-85, BATIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-367/3, ALIF NAGAR LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.4,pin_700024,,,False,False
22823047000069,22822047000182,"G-85, BATIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-374, ALIF NAGAR LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.13,pin_700024,,,False,False
22823047000069,22823047000077,"G-85, BATIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-88, BATTIKAL 1ST LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",98.8,pin_700024,,,False,False
22823047000086,22826047000087,"R-84 S A FAROOQUIE ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","R- 84, S. A. FAROOQUE ROAD, KOLKATA , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.91,pin_700024,,,False,False
22823047000086,22825047000089,"R-84 S A FAROOQUIE ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","Q 570 S A FAROOQUE ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.9,pin_700024,,,False,False
22823047000095,22822047000015,"G-196,SHYAMLAL LANE,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-261/J/1,AKSHOY KANAN LANE,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.2,pin_700024,,,False,False
22823047000095,22823047000043,"G-196,SHYAMLAL LANE,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-246,RAMNAGAR LANE(EAST),KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.13,pin_700024,,,False,False
22823047000095,22817019001860,"G-196,SHYAMLAL LANE,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-1/1/A,SHYAM LAL LANE,KOL-24,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.3,pin_700024,,,False,False
22823047000095,22821047000310,"G-196,SHYAMLAL LANE,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-161,DHANKSHETI LANE,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.62,pin_700024,,,False,False
22823047000097,22824047000042,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","F-68/A, GARDEN REACH ROAD,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.04,pin_700024,,,False,False
22823047000097,22818047000082,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-252, RAMESHWARPUR ROAD,KOLKATA-700024, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.02,pin_700024,,,False,False
22823047000097,22821047000265,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-39,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.94,pin_700024,,,False,False
22823047000097,22822047000102,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-1, GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.13,pin_700024,,,False,False
22823047000097,22823047000096,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-261, RAMESHWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.4,pin_700024,,,False,False
22823047000097,22821047000260,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-72,RAMESHWAR PUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.57,pin_700024,,,False,False
22823047000097,22822047000065,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J - 301, PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.13,pin_700024,,,False,False
22823047000097,22822047000161,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-28,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.13,pin_700024,,,False,False
22823047000097,22822047000006,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-17/A,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.2,pin_700024,,,False,False
22823047000097,22824047000065,"I-63, RAMESWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-351, PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.31,pin_700024,,,False,False
22823047000111,22824047000036,"G 206 RAM NAGAR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G 190 SHYAM LAL LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.53,pin_700024,,,False,False
22823047000111,22826047000095,"G 206 RAM NAGAR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-247, RAMNAGAR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.58,pin_700024,,,False,False
22822047000126,22824047000042,"J-268/2,PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","F-68/A, GARDEN REACH ROAD,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.4,pin_700024,,,False,False
22822047000126,22821047000260,"J-268/2,PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-72,RAMESHWAR PUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.13,pin_700024,,,False,False
22822047000126,22822047000161,"J-268/2,PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-28,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.69,pin_700024,,,False,False
22822047000126,22822047000103,"J-268/2,PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-407,FATHEPUR VILLAGE ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.27,pin_700024,,,False,False
22821047000300,22824047000129,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.88,pin_700024,,,False,False
22821047000300,22824047000199,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-529 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.28,pin_700024,,,False,False
22821047000300,22825047000189,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H 71 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.72,pin_700024,,,False,False
22821047000300,22825047000027,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-186/D PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.37,pin_700024,,,False,False
22821047000300,22820047000088,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-248 RAMESWARPUR ROAD, KOL-24, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.29,pin_700024,,,False,False
22821047000300,22822047000145,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-474/B PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.36,pin_700024,,,False,False
22821047000300,22823047000008,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-40 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.75,pin_700024,,,False,False
22821047000300,22818019003842,"I- 220C, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-296, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.82,pin_700024,,,False,False
22824047000002,22825047000114,"I-217,PAHARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","F-87,GARDEN REACH ROAD,KOLKATA-700024, WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.24,pin_700024,,,False,False
22824047000002,22821047000265,"I-217,PAHARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-39,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.61,pin_700024,,,False,False
22824047000002,22821047000260,"I-217,PAHARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-72,RAMESHWAR PUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.5,pin_700024,,,False,False
22824047000002,22822047000161,"I-217,PAHARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-28,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.43,pin_700024,,,False,False
22824047000002,22822047000103,"I-217,PAHARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-407,FATHEPUR VILLAGE ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.2,pin_700024,,,False,False
22824047000002,22822047000006,"I-217,PAHARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-17/A,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.31,pin_700024,,,False,False
22824047000017,22822047000060,"R-20, GARDEN REACH ROAD,KOLKATA-700024,WARD NO-137, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","R-153,S.A. FAROOQUIE ROAD,KOLKATA-700024,WARD NO-137, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.27,pin_700024,,,False,False
22824047000017,22822047000033,"R-20, GARDEN REACH ROAD,KOLKATA-700024,WARD NO-137, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","R-141,S.A. FAROOQUIE ROAD,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.48,pin_700024,,,False,False
22824047000017,22823047000096,"R-20, GARDEN REACH ROAD,KOLKATA-700024,WARD NO-137, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-261, RAMESHWARPUR ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.04,pin_700024,,,False,False
22823047000019,22825047000143,"H-32 GARDEN REACH ROAD, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-72, PAHARPUR ROAD,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.74,pin_700024,,,False,False
22824047000098,22824047000129,"H/55A PAHARPUR RAOD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.12,pin_700024,,,False,False
22824047000098,22824047000196,"H/55A PAHARPUR RAOD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-61 RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.1,pin_700024,,,False,False
22824047000098,22825047000113,"H/55A PAHARPUR RAOD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-67, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.62,pin_700024,,,False,False
22824047000098,22823047000031,"H/55A PAHARPUR RAOD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M 82/A PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.58,pin_700024,,,False,False
22824047000119,22826047000106,"Q-110, SHIMPUKUR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","Q-80/A, SHMPUKUR LANE, WARD NO. 136, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.29,pin_700024,,136,False,False
22824047000129,22824047000196,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-61 RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.71,pin_700024,,,False,False
22824047000129,22824047000199,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-529 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.18,pin_700024,,,False,False
22824047000129,22825047000097,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-72 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.62,pin_700024,,,False,False
22824047000129,22825047000113,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-67, RAMESHWARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.23,pin_700024,,,False,False
22824047000129,22821047000231,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-305/B, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.71,pin_700024,,,False,False
22824047000129,22825047000189,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H 71 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.68,pin_700024,,,False,False
22824047000129,22826047000022,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.63,pin_700024,,,False,False
22824047000129,22825047000027,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-186/D PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.24,pin_700024,,,False,False
22824047000129,22822047000145,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-474/B PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.19,pin_700024,,,False,False
22824047000129,22823047000008,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-40 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.68,pin_700024,,,False,False
22824047000129,22818019003842,"I 207 PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-296, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.68,pin_700024,,,False,False
22824047000130,22825047000048,"N-7, PAHARPUR  ROAD, WARD-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-5,PAHARUR ROAD, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.35,pin_700024,,,False,False
22824047000130,22825047000033,"N-7, PAHARPUR  ROAD, WARD-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-74,PAHAPUR ROAD,KOLKATA, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.2,pin_700024,,,False,False
22824047000130,22824047000180,"N-7, PAHARPUR  ROAD, WARD-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-228,RAMESHWARPUR ROAD, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.23,pin_700024,,,False,False
22819047000242,22818047000010,"F-43,GARDEN REACH ROAD,KOLKATA-700024.WARD NO:134,BOROUGH-XV, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-175,PAHARPUR ROAD,KOLKATA-700024.WARD NO:133,BOROUGH-XV, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.64,pin_700024,,,False,False
22821047000271,22821047000252,"H-68, PAHARPUR ROAD, GROUND FLOOR, KOLKATA- 700024. WARD NO.- 135, BOROUGH- XV, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-61, RAMESWARPUR ROAD, KOLKATA- 700024, WARD NO.- 135, BOROUGH- XV, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.85,pin_700024,,,False,False
22821047000271,22821047000283,"H-68, PAHARPUR ROAD, GROUND FLOOR, KOLKATA- 700024. WARD NO.- 135, BOROUGH- XV, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-108, RAMESHWARPUR ROAD, KOLKATA- 700024, WARDN NO.- 135, BOROUGH- XV, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.6,pin_700024,,,False,False
22824047000174,22825047000183,"J-482, PAHARPUR ROAD, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-57/A/1, PAHARPURROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.24,pin_700024,,,False,False
22824047000174,22824047000180,"J-482, PAHARPUR ROAD, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-228,RAMESHWARPUR ROAD, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.32,pin_700024,,,False,False
22824047000179,22825047000048,"I-202, PAHARPUR ROAD,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-5,PAHARUR ROAD, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.05,pin_700024,,,False,False
22824047000179,22825047000183,"I-202, PAHARPUR ROAD,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-57/A/1, PAHARPURROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.74,pin_700024,,,False,False
