fbo_id,source_db,raw_address
22821036000211,registration,"108, G.S. BOSE ROAD, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700039"
22822040000706,registration,"203, SARAT BOSE ROAD GROUND FLOOR KOLKATA 700029 , wrad no - 87, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700029"
22825043000108,registration,"NATUN PALLY, PURBA PUTIARY, PURBA PUTIARY, SOUTH 24 PARGANAS, 700093, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700093"
22825041000069,registration,"22 A BRAUNFELD ROW, ALIPORE H.O., ALIPORE, KOLKATA, WARD NO- 78, , BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700027"
22821044000221,registration,"2162, Chak Garia, Ground Floor, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700094"
22823033000066,registration,"16/3, PAIKPARA RAJA MANINDRA ROAD, WARD- 004, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700037"
22824035000064,registration,"30/11 RADHAMADHAV DUTTA GARDEN LANE, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700010"
22823034000059,registration,"32/3/8B,SAHITYA PARISHAD STREET WARD NO.16, BOROUGH-II, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22821040000233,registration,"32 MOMINPORE ROAD, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700023"
22825048000139,registration,"6/2 THAKURTALA ROAD, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700008"
22823034000058,registration,"128/1, BIDHAN SARANI,WARD-10, BOROUGH-II, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700004"
22818019001106,registration,"19, Robert Street, Ground Floor, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700012"
22825043000110,registration,"11/A, Pratapgarh, Santoshpur S.O, Santoshpur, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22819040000071,registration,"21C,TOLLYGUNGE ROAD, WARD NO.83,KOLKATA-700026, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700026"
22821043000137,registration,"433, PK Guha Road , BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700028"
22825042000198,registration,"D/O Ajit Kumar Saha, 17, MAHARAJA TAGORE ROAD, Dhakuria, Kolkata, West Bengal - 700031, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700031"
22821043000138,registration,"53,GANGAPURI,PURBA PUTIARY,KUDGHAT BAZAR, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700093"
22821033000783,registration,"96/h/ 27 cossipore road, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22825042000203,registration,"129 REGENT ESTATE, WARD NO - 097, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700092"
22823044000088,registration,"178 Garfa main Road , BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700078"
22821039000408,registration,"12/1 NELLIE SENGUPTA SARANI 1ST FLOOR WARD NO 63, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700087"
22821035000164,registration,"30B/1, RADHA MADHAB DUTTA GARDEN LANE, BELEGHATA, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700010"
22824040000050,registration,"153 Rashbehari Avenue, Gariahat, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700029"
22825044000153,registration,"   486, VIP NAGAR , BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700100"
22824047000016,registration,"J-474/C, PAHARPUR ROAD,WARD NO -134, KOLKATA -700024., BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024"
22824043000051,registration,"P3,KALITALA PARK BANSDRANI,WARD-113, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700070"
22824047000019,registration,"J -474A PAHARPUR ROAD,WARD NO -133, KOLKATA -700024., BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024"
22820038000048,registration,"P-54, NANI GOPAL ROY CHOWDHURY AVENUE , GR. FLOOR, KOL-14 WARD NO. 055, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700014"
22824047000013,registration,"P-266, MUDIALY ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024"
22825045000084,registration,"379, S..N. ROY ROAD,VTC: SAHAPUR PO: SAHAPUR ,Sub district: Circus Avenue, Distric: Kolkata, State: West Bengal,, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700038"
22825033000064,registration,"4 KRIPA NATH DUTTA ROAD , VTC + P.O COSSIPORE , BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22824047000020,registration,"M-101,PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024"
22825043000111,registration,"4/36A, Viveknagar, Santoshpur, Kolkata, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22825045000083,registration,"BLOSSOM COLONY, 180A KABI GURU SARANI, BEHALA, SAHAPUR, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700038"
22825045000086,registration,"2/1, KARUNAMAYEE GHAT ROAD,WARD NO-115,KOL-700082, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700082"
22825044000151,registration,"P-207 JADAVPUR CO-OP HSG SOCIETY, PANCHASAYAR, CIRCUS AVENUE, ward no 109, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700094"
22825037000038,registration,"1/1H OMDA RAJA LANE WARD 36, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700015"
22823041000088,registration,"17/22, ORPHANGUNJ ROAD, WARD NO.74, BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700023"
22823037000031,registration,"1 MULLICK STREET, GROUND FLOOR , KOLKATA MUNICIPAL CORPORATION, WARD-42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700007"
22824047000021,registration,"C-5/4,GARDEN REACH ROAD,KOLKATA-700024,WARD NO-137, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024"
22823036000052,registration,"5/1 RAM KUMAR RAKHIT LANE , GROUND FLOOR, WARD-22, KOLKATA MUNICIPAL CORPORATION , BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700007"
22825046000082,registration,"31/H/19, HO CHI MINH SARANI, WARD NO- 128, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22823036000057,registration,"7 RAM KUMAR RAKHIT LANE, GROUND FLOOR, WARD-22 KOLKATA MUNICIPAL CORPORATION , BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700007"
22824048000072,registration,"6, MAHATMA GANDHI ROAD, NATUN BAZAR, WARD NO- 124, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22818048000150,registration,"16 NABAPALLY 22 BIGHA, WARD-143, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700104"
22824042000136,registration,"44E/3 BAISHNABGHATA ROAD, WARD NO -100, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22820034000059,registration,"19D/H/10,GOABAGAN STREET,KOLKATA 700006,WARD-016,BR-II, BOROUGH-II, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22825046000088,registration,"19 DRAK PAUL ROAD BEHALA, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22821045000157,registration,"SHOP ROOM LYING AND SITUATED AT 328, MATILAL GUPA ROAD, P.S.-HARIDEVPUR, WARD NO. 123, KOLKATA-700008, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700008"
22824039000085,registration,"19 TILJALA ROAD, KMC WARD NO- 066, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700039"
22825046000089,registration,"P 43A ARCADIA Behala S.O Behala,Kolkata West Bengal - 700034, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22825039000066,registration,"P-115/A, EASTERN METROPOLITAN BYE-PASS, SEC-A, METROPOLITAN HOUSING SOCIETY LTD, WARD NO-58, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700105"
22821044000232,registration,"157 KALI KUMAR MAJUMDER ROAD , BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22825046000090,registration,"373, PARNASREE PALLY, WARD NO- 131, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700060"
22823036000083,registration,"47/1, SIR HARIRAM GOENKA STREET,WARD-23, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700007"
22825046000087,registration,"307 B.M. LANE Sarsuna Sarsoona South Twenty Four Parganas West Bengal 700061, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22824046000051,registration,"17, MITRA COLONY, WARD NO-121 , BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22825046000085,registration,"259/259A  JADAV GHOSH ROAD, SARSUNA, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22825039000067,registration,"P233 PARK STREET SIDDIO MANSIONS GR FLOOR , BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700017"
22825046000084,registration,"567, PARUI KANCHA ROAD, 3, ADARSHA NAGAR, P.O.- SARSUNA ,  P.S.- PARNASREE, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22822046000089,registration,"95/20 BANERJEE PARA ROAD , BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22820035000041,registration,"37A,SATIN SEN SARANI,STALLNO-P-1,WARD NO-14, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22825033000067,registration,"26/33 DUM DUM ROAD.WARD NO-004, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22825048000141,registration,"6/2 THAKURTALA ROAD, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700008"
22821045000163,registration,"23 KARUNAMAYEE GHAT ROAD,23/N, KARUNAMAYEE GHAT ROAD, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700082"
22825046000083,registration,"35 BANERJEE PARA ROAD, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700060"
22824039000086,registration,"29/A/H/30, PALM AVENUE, KMC WARD NO- 065, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700019"
22821033000302,registration,"13A/3,PAIKPARA RAJA MANIDRA ROAD WARD NO.4, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700037"
22825048000144,registration,"0/20, Patra Para, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700104"
22824042000138,registration,"196 B.B. CHATTERJEE ROAD, WARD NO - 091, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700042"
22822045000084,registration,"168/D ROY BAHADUR ROAD,SHOP NO-04,WARD NO-120,KOL-700034, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22821042000448,registration,"11/44A (74/11/30A) Bijoygarh,1st FLr Flat no-F-2., BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22822042000197,registration,"1/5 BEJOYGARH, SHOP NO - 4, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22821038000319,registration,"2/3 UMA DAS LANE, WARD -052, KOLKATA -700013, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700013"
22822039000113,registration,"14A EAST TOPSIA ROAD, WARD NO-66, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700046"
22824044000122,registration,"1/D WEST CHOWBAGHA,TILJALA,KOLKATA 700100, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700100"
22821033000308,registration,"13/9,PAIKPARA RAJA MANINDRA ROAD, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700037"
22823035000069,registration,"16 BAGMARI LANE,KOLKATA 700054,WARD-032, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22821036000226,registration,"22,GIRISH BIDYARATNA LANE, KOLKATA 700009,WARD-038,BR-IV, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700009"
22823033000070,registration,"102, SOUTH SINTHEE ROAD, KOL - 30, WARD - 002, BOROUGH - I, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700030"
22821037000227,registration,"20/2, HARIN BARI LANE, GROUND FLOOR, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700073"
22824043000069,registration,"P4/1,BANSDRONI PLACE KALITALA JOYESREE,WARD-113, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700070"
22824033000089,registration,"8, PAIKPARA RAJA MANINDRA ROAD.WARD NO-004, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700037"
22823048000318,registration,"113/6 MAJHI PARA ROAD, WARD NO-124, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22824037000029,registration,"5 MANINDRA NATH MITRA ROW WARD-49, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700009"
22821048000128,registration,"267,Vidya Sagar Sarani,P-215,Vidya Sagar Sarani,Kolkata-700063, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22821035000172,registration,"59,SP Mukherjee Road, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700026"
22819046000055,registration,"24A, MAYADASI ROAD, KOLKATA-60, WARD NO.132, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700060"
22823035000068,registration,"P-1/16 C.I.T. SCHEME NO. VII(M), UTTARAPAN SHOPPING COMPLEX BLOCK-DS II AND III CIVIC CENTRE, WARD No.032, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22820035000039,registration,"37A & B,SATIN SEN SARANI, WARD NO-14,STALL NO-HB-2,, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22821046000235,registration,"150A, DH road, Poraashattola, Thakurpukur, Kolkata 700063, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22822037000092,registration,"34,Prem Chand Boral Street, WARD-48, BOROUGH-5,KOLKATA, WEST BENGAL-700012, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700012"
22823044000094,registration,"3\21 . R.K. CHATTERJEE ROAD KOL-42, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700042"
22821040000268,registration,"LAKE ROAD MARKET 104, RASHBEHARI AVENUE, WARD NO- 87, BR- VIII, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700029"
22823033000071,registration,"B/498/H/2 RABINDRA SARANI KOLKATA 700005, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700005"
22823044000093,registration,"EDEN ROMA,A/83/1/A/2,KALIKAPUR ROAD, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700078"
22821042000452,registration,"1/530A, GARIAHUT ROAS(530A,JODHPUR PARK), BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700068"
22824046000056,registration,"300A GOPAL MISRA ROAD,BEHALA, WARD- 129, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22820036000088,registration,"53B/1A ABHEDANANDA ROAD, KOLKATA- 700006, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22821036000227,registration,"6A,GARPAR ROAD KOLKATA-700009,WARD-028,BR-IV, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700009"
22821037000229,registration,"60, BIPLABI RASH BEHARI BASU ROAD, GROUND FLOOR, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001"
22821040000264,registration,"54A, TAPAN CHOWDHURY AVENUE, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700026"
22822048000067,registration,"55/3, Amritalal Mukherjee Road, Paschim Barisha, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22821036000232,registration,"67/42,STRAND ROAD,CROSSING ROAD NO 10, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22824039000092,registration,"29/B, BECK BAGAN ROW, WARD NO-64, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700017"
22821038000327,registration,"1C MOTI SIL STREET KOLKATA-700013, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700013"
22824045000053,registration,"266/1, PUTIARY BANERJEE PARA ROAD, MAILING ADDRESS-42/5, BANERJEE PARA ROAD, WARD NO-115, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700041"
22825035000065,registration,"2/A, SATKARI MITRA LANE, VTC: Kankurgachi, PO: Kankurgachi, Sub District: Kankurgachi, District: Kolkata, State: West Bengal PIN Code: 700054, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22825042000210,registration,"33A PRINCE GOLAM HOSSAIN SHAH ROAD,33A BIKRAMGARH BAZAR,KOLKATA 700032, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22823034000064,registration,"80,BIDHAN SARANI WARD NO.11, BOROUGH-II, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22821033000313,registration,"16B, JUDGES COURT ROAD, KOLKATA (W.B) - 700001, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001"
22825034000046,registration,"2A,BUTTO KRISTO PAUL AVENUE WARD NO.20 , BOROUGH-II, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700005"
22825039000069,registration,"P 40 DARGAH ROAD KOLKATA,KOLKATA MUNICIPAL CORPORATION, WARD NO: 64, BROUGH -VII., BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700017"
22825042000215,registration,"114 m Raja S C Mullick Road Garia,  NaktalaKolkata 700047, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22821042000455,registration,"530A, JODHPUR PARK MARKET, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700068"
22825041000074,registration,"10B, KAVI MD IQBAL ROAD, KHIDDERPORE, KOLKATA-700023, KMC WARD NO.77, BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700023"
22823037000077,registration,"B/H/22/1 RADHANATH CHOWDHURY ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700015"
22823035000071,registration,"B/6/H/2, KALIMUDDIN SIRCAR LANE,WARD-34, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700010"
22825039000070,registration,"SHOP NO-146, BOSEPUKUR ROAD, NEAR KASBA NEW POLICE STATION, WARD NO-67, BOROUGH-VII, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700042"
22825048000146,registration,"A-11/5/1, DAKSHIN BEHALA ROAD NEAR CHANDRA PALLY AUTO STAND, SARSUNA, SOUTH 24 PARGANAS, WARD NO-126, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22825039000071,registration,"P-65/A, SEC-A, CANAL SOUTH ROAD, METROPOLITAN CO OP HOUSING SOCIETY LTD. GROUND FLOOR, WARD -57, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700105"
22825042000205,registration,"3/59/C/1 Bijoygarh, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22825046000091,registration,"8 B/11 GHOLAR GHAT ROAD, SHANTI PALLY SWAMIJI ROAD, SHANTI PALLY  CLUB BEHALA, PARNASREE PALLY, KOLKATA, WARD NO- 131, , BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700060"
22825042000213,registration,"TANISHA FISH & VEGETABLE SUPPLIER, 38A JUBILEE PARK, PO-TOLLYGUNGE, PS-GOLF GREEN, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700033"
22825046000092,registration,"2/105, RABINDRA NAGAR, MAHENDRA BANERJEE ROAD. P.O-PARNASREE,P.S-BEHALA, WARD NO-129, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700060"
22823039000066,registration,"193A/17 PICNIC GARDEN ROAD,GROUND FLOOR,WARD NO-67,KOLKATA-700039, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700039"
22821038000329,registration,"25B GIRISH CHANDRA BOSE ROAD, KOLKATA - 7000014, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700014"
22825033000074,registration,"10/1B SEVEN TANKS LANE KMC,WARD NO-2 WARD NO-0002, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700030"
22825042000206,registration,"5/41 NETAJI NAGAR, REGENT PARK, S. O. KOLKATA, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700040"
22822038000082,registration,"S S HOGG MARKET, BLOCK N, STALL 31, KOLKATA 700087, WARD 046 BR VI, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700087"
22823044000098,registration,"256 KAYASTHAPARA MAIN ROAD,8 PURBACHAL MAIN ROAD NORTH ,KOLKATA-700078, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700078"
22820038000074,registration,"N 27 & 28, S .S. HOGG MARKET, WARD - 046, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700087"
22820038000075,registration,"PR - 9,10, S.S. HOGG MARKET, WARD - 046, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700087"
22823038000049,registration,"52, B. B. GANGULY STREET, GROUND FLOOR, KOLKATA 700012, WARD 047 BR VI, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700012"
22821044000249,registration,"AALYA BIRYANI, 74 RAJDANGA  GOLD NEAR ACROPOLLIS,KOLKATA-700107, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700107"
22821045000178,registration,"379 S.N. Roy Road,Kolkata-700038, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700038"
22822035000590,registration,"15/H/4 ARIFF ROAD , BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700067"
22821042000462,registration,"43/1, NEHERU COLONY, REGENT PARK,  REGENT PARK S.O., BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700040"
22820038000080,registration,"28, JADUNATH DEY ROAD, WARD - 47, GROUND FLOOR, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700012"
22825041000077,registration,"39/B KABITIRTHA SARANEE,GROUND FLOOR, WARD NO.075, BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700023"
22820045000078,registration,"257,ROY BAHADUR ROAD,MAIL-158/1,ROY BAHADUR ROAD,WARD NO.-120,KOLKATA-700034, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22825042000217,registration,"1/88/1 AZADGARH (REGENT PARK), BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700040"
22823042000175,registration,"27, R K. P. ROY LANE, 5/2, SAHID NAGAR, WARD NO. 92, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700031"
22822044000815,registration,"1464 RAJDANGA MAIN ROAD,GROUND FLOOR,WARD NO-107,BR XII,KOLKATA-700107, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700107"
22824048000081,registration,"525 VIDYA SAGAR SARANI,9/6 BARISHA PURBA PARA ROAD, KOLKATA 700063, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22821038000293,registration,"54/1, RAFI AHMED KIDWAI ROAD, GROUND FLOOR, WARD NO.61, BR. - VI, KOLKATA - 700016, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700016"
22821035000094,registration,"P29, CIT SCHEME IV(M), BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700010"
22825044000161,registration,"146, GARFA MAIN ROAD, SAFUI PARA, P.O-HALTU, P.S-GARFA, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700078"
22823045000071,registration,"84, ROY BAHADUR ROAD, WARD 120, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
