fbo_id_1,fbo_id_2,raw_address_1,raw_address_2,similarity_score,block_key,house_number_1,house_number_2,high_confidence
22821047000028,22825047000115,"M-10, FATHEPUR 1ST LANE, GARDEN REACH, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-11/A FATHEPUR 1ST. LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.57,pin_700024,,,False
22822047000023,22824047000060,"P-140/A/1 MUDIALY ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","Q-351/1/C, MUDIALY ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.36,pin_700024,,,False
22825047000021,22822047000137,"N-297/A, FATHEPUR 2ND LANE, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-238/3, FATHEPUR 2ND LANE, WARD NO.133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",96.49,pin_700024,,133,False
22821047000080,22826047000041,"M-76,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-42,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.93,pin_700024,,,False
22821047000080,22818019001264,"M-76,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-122,PAHARPUR ROAD,KOL-700024,WARD NO-133, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.98,pin_700024,,,False
22821047000080,22822047000049,"M-76,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-76/D/1,PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.92,pin_700024,,,False
22821047000080,22825047000045,"M-76,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-47/2,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.98,pin_700024,,,False
22821047000080,22821047000133,"M-76,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-27,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",99.11,pin_700024,,,False
22821047000080,22821047000105,"M-76,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-92,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",98.21,pin_700024,,,False
22821047000080,12821019001111,"M-76,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-27,PAHARPUR ROAD,KOL-700024,WARD NO-133, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.16,pin_700024,,,False
22825047000023,22826047000022,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.18,pin_700024,,,False
22825047000023,22826047000111,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-63, PAHARPUR ROAD,WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.57,pin_700024,,,False
22825047000023,22822047000092,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-96, PAHARPUR ROAD, WARD NO.135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.44,pin_700024,,135,False
22825047000023,22824047000180,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-228,RAMESHWARPUR ROAD, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.0,pin_700024,,,False
22825047000023,22822047000171,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-215, PAHARPUR ROAD, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.93,pin_700024,,,False
22825047000023,22823047000059,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-121/B, PAHARPUR ROAD, KOL-24, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.75,pin_700024,,,False
22825047000023,22823047000022,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-216/A, PAHARPUR ROAD, WARD NO.135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.15,pin_700024,,135,False
22825047000023,22818019002050,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-296, PAHARPUR ROAD KOLKATA -700024, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.13,pin_700024,,,False
22825047000023,22818019003842,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-296, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.18,pin_700024,,,False
22825047000023,22825047000096,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-93, PAHARPUR ROAD,(WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.67,pin_700024,,,False
22825047000023,22818019006444,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-352, PAHARPUR ROAD, KOLKATA- 700024 WARD NO.-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.6,pin_700024,,,False
22825047000023,22825047000056,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-125/A, PAHARPUR ROAD,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.58,pin_700024,,,False
22825047000023,22824047000065,"J-356, PAHARPUR ROAD,  WARD NO-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-351, PAHARPUR ROAD,KOLKATA-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.91,pin_700024,,,False
22826047000022,22825047000033,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-74,PAHAPUR ROAD,KOLKATA, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.31,pin_700024,,,False
22826047000022,22822047000092,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-96, PAHARPUR ROAD, WARD NO.135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.08,pin_700024,,135,False
22826047000022,22824047000180,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-228,RAMESHWARPUR ROAD, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.26,pin_700024,,,False
22826047000022,22822047000169,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-12, PAHARPUR ROAD, KOLKATA-700024, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.73,pin_700024,,,False
22826047000022,22822047000171,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-215, PAHARPUR ROAD, WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.61,pin_700024,,,False
22826047000022,22825047000027,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-186/D PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.15,pin_700024,,,False
22826047000022,22823047000029,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-72, PAHARPUR ROAD, GARDEN REACH, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.64,pin_700024,,,False
22826047000022,22825047000122,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-95, PAHARPUR ROAD, GARDEN REACH, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.64,pin_700024,,,False
22826047000022,22822047000145,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-474/B PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.15,pin_700024,,,False
22826047000022,22823047000008,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-40 PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.62,pin_700024,,,False
22826047000022,22823047000022,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-216/A, PAHARPUR ROAD, WARD NO.135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.73,pin_700024,,135,False
22826047000022,22818019003842,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-296, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.63,pin_700024,,,False
22826047000022,22823047000031,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M 82/A PAHAR PUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.15,pin_700024,,,False
22826047000022,22825047000096,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-93, PAHARPUR ROAD,(WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.07,pin_700024,,,False
22826047000022,22825047000056,"N-138, PAHARPUR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-125/A, PAHARPUR ROAD,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.16,pin_700024,,,False
22823047000012,22821047000098,"P-286/1 MUDIALY ROAD GARDEN REACH KOLKATA-700024, WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.57,pin_700024,,,False
22823047000012,22823047000036,"P-286/1 MUDIALY ROAD GARDEN REACH KOLKATA-700024, WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","F-79, GARDEN REACH ROAD KOLKATA-700024, WARD-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.62,pin_700024,,,False
22823047000012,22820047000045,"P-286/1 MUDIALY ROAD GARDEN REACH KOLKATA-700024, WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-33, GARDEN REACH ROAD KOLKATA-700024, WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.41,pin_700024,,,False
22825047000026,22821047000121,"J-359/1,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-268/2,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",93.27,pin_700024,,,False
22825047000026,22826047000054,"J-359/1,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-265,PAHARPUR ROAD,WARD-133 , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.57,pin_700024,,,False
22825047000026,22821047000112,"J-359/1,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-183/A,PAHARPUR ROAD,KOL-24,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.38,pin_700024,,,False
22825047000026,22822047000109,"J-359/1,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-491,PAHARPUR ROAD,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.83,pin_700024,,,False
22825047000026,22821047000166,"J-359/1,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-223,PAHARPUR ROAD,KOL-700024,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.44,pin_700024,,,False
22825047000026,22825047000083,"J-359/1,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-296,PAHARPUR ROAD,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",97.2,pin_700024,,,False
22821047000050,22826047000035,"O-110, DEWAN BAGAN LANE, GARDEN REACH, KMC WARD NO.-136, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","O-160, DEWAN BAGAN LANE, GARDEN REACH, KOLKATA, WARD NO- 136, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.39,pin_700024,,,False
22821047000050,22825047000013,"O-110, DEWAN BAGAN LANE, GARDEN REACH, KMC WARD NO.-136, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","Q-259/A, DEWAN BAGAN LANE, GARDEN REACH, KOLKATA, WARD NO- , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.15,pin_700024,,,False
22821047000098,22821047000097,"M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-217, PAHARPUR ROAD KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.48,pin_700024,,,False
22821047000098,22823047000036,"M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","F-79, GARDEN REACH ROAD KOLKATA-700024, WARD-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.98,pin_700024,,,False
22821047000098,22818019006400,"M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-84/A, PAHARPUR ROAD, GARDEN REACH, KOLKATA-700024 WARD NO.-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.51,pin_700024,,,False
22821047000098,22822047000096,"M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-65, RAMESWARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.13,pin_700024,,,False
22821047000098,22820047000045,"M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-33, GARDEN REACH ROAD KOLKATA-700024, WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.98,pin_700024,,,False
22821047000098,22819047000077,"M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-301 PAHARPUR ROAD GARDEN REACH KOLKATA-700024, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.34,pin_700024,,,False
22821047000098,22820047000159,"M-27, PAHARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-82, RAMESHWARPUR ROAD GARDEN REACH KOLKATA-700024, WARD-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.54,pin_700024,,,False
22821047000097,22823047000036,"J-217, PAHARPUR ROAD KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","F-79, GARDEN REACH ROAD KOLKATA-700024, WARD-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.53,pin_700024,,,False
22821047000097,22818019012977,"J-217, PAHARPUR ROAD KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-481, PAHARPUR ROAD, KOLKATA-700024, WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.62,pin_700024,,,False
22821047000097,22822047000169,"J-217, PAHARPUR ROAD KOLKATA-700024, WARD-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","N-12, PAHARPUR ROAD, KOLKATA-700024, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.43,pin_700024,,,False
22821047000096,22826047000095,"G-308/A/2, RAMNAGAR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-247, RAMNAGAR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",95.88,pin_700024,,,False
22821047000096,22822047000093,"G-308/A/2, RAMNAGAR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-407/B, RAMNGAR LANE WARD-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.2,pin_700024,,,False
22826047000026,22816019000750,"Q-232,MUDIALY ROAD,WARD-136, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","Q-367/4,MUDIALY ROAD,WARD NO.136, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.91,pin_700024,,136,False
22821047000099,22825047000032,"H 2&H, 1/1, GARDEN REACH ROAD,KOL-24,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-29, GARDEN REACH ROAD,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.99,pin_700024,,,False
22821047000099,22822047000102,"H 2&H, 1/1, GARDEN REACH ROAD,KOL-24,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","H-1, GARDEN REACH ROAD,KOLKATA-700024,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.5,pin_700024,,,False
22826047000033,22826047000039,"I-29, KASAB PARA, GARDEN REACH S.O, GARDEN REACH, KOLKATA, WARD NO-135, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-196, PAHARPUR ROAD, GARDEN REACH S.O, GARDEN REACH, KOLKATA, WARD NO-135, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.62,pin_700024,,,False
22826047000033,22826047000118,"I-29, KASAB PARA, GARDEN REACH S.O, GARDEN REACH, KOLKATA, WARD NO-135, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I 147, KASAIPARA LANE, GARDEN REACH S.O, GARDEN REACH, KOLKATA, WARD NO-135,, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.6,pin_700024,,,False
22826047000033,22826047000088,"I-29, KASAB PARA, GARDEN REACH S.O, GARDEN REACH, KOLKATA, WARD NO-135, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","P-31/A, GARDEN REACH ROAD, GARDEN REACH, KOLKATA, WARD NO-135, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.93,pin_700024,,,False
22826047000035,22825047000147,"O-160, DEWAN BAGAN LANE, GARDEN REACH, KOLKATA, WARD NO- 136, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","O-175, DEWAN BAGAN LANE, GARDEN REACH S.O., KOLKATA, WARD NO- 136, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",96.77,pin_700024,,,False
22826047000035,22825047000013,"O-160, DEWAN BAGAN LANE, GARDEN REACH, KOLKATA, WARD NO- 136, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","Q-259/A, DEWAN BAGAN LANE, GARDEN REACH, KOLKATA, WARD NO- , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.46,pin_700024,,,False
22824047000036,22826047000090,"G 190 SHYAM LAL LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","G-201/C, SHYAM LAL LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",94.3,pin_700024,,,False
22824047000035,22818019006400,"M-38/2, PAHARPUR ROAD, GARDEN REACH, KMC WARD NO.133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-84/A, PAHARPUR ROAD, GARDEN REACH, KOLKATA-700024 WARD NO.-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.48,pin_700024,133,,False
22826047000040,22822047000130,"M-115/D TRENCHING GROUND ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-115/A, TRENCHING GROUND ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",98.56,pin_700024,,,False
22826047000040,12823019001943,"M-115/D TRENCHING GROUND ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-105/A, TRENCHING GROUND ROAD, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.82,pin_700024,,,False
22826047000040,12821019001224,"M-115/D TRENCHING GROUND ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","M-121 TRENCHING GROUND ROAD, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",91.19,pin_700024,,,False
22821047000061,22824047000103,"O-175/2, DEWAN BAGAN LANE, , BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","O- 105 DEWAN BAGAN LANE,KOLKATA, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.38,pin_700024,,,False
22821047000121,22821047000112,"J-268/2,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","I-183/A,PAHARPUR ROAD,KOL-24,WARD NO-135, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",95.65,pin_700024,,,False
22821047000121,22822047000109,"J-268/2,PAHARPUR ROAD,KOL-24,WARD NO-133, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024","J-491,PAHARPUR ROAD,KOLKATA-700024,WARD NO-134, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",92.37,pin_700024,,,False
